"First-Class Package Service Hold For Pickup","First-Class Package Service Hold For Pickup"
"Flat","Düz"
"Flat-Rate Box","Sabit Fiyat Kutu"
"Flat-Rate Envelope","Sabit Fiyat Zarf"
"Free Method","Ücretsiz Yöntem"
"Free Shipping with Minimum Order Amount","En Düşük Tutar ile Ücretsiz Teslimat"
"Freight","Yol Ücreti"
"Freight worldwide","Deniz hattından uluslararası"
"Gateway URL","Hizmet Sunucu Adresi"
"Gateway XML URL","Hizmet Sunucu XML Adresi"
"Gift","Hediye"
"Girth","Bağ"
"Global Express Guaranteed (GXG)","Global Ekspress Garantili (GXG)"
"Global Express Guaranteed Document","Global Ekspress Garantili Döküman"
"Global Express Guaranteed Non-Document Non-Rectangular","Global Express Guaranteed Non-Document Non-Rectangular"
"Global Express Guaranteed Non-Document Rectangular","Global Express Guaranteed Non-Document Rectangular"
"Globalmail business","Globalmail iş"
"Ground","Yer Kargosu"
"Ground Commercial","Ticari Yer Kargosu"
"Ground Residential","Ticari Olmayan Yer Kargosu"
"Handling Applied","Teslim Alma Uygulandı"
"Handling Fee","Teslim Alma Ücreti"
"Height","Yükseklik"
"Height, width and length should be equal or greater than %s","Boy, En ve Uzunluk değeri şu değere eşit veya daha büyük olmalıdır : %s"
"Home Delivery","Kapıya Teslim"
"Hub ID","Merkez No"
"Inches","İnç"
"Indirect","Endirekt"
"International Economy","Uluslararası Ekonomik"
"International Express","Uluslararası Ekspres"
"International First","Uluslararası Birinci Sınıf"
"International Ground","Uluslararası Karasal Kargo"
"International Priority","Uluslararası Yüksek Önemli"
"International Shipment Days","Uluslararası Kargo Günleri"
"Intl Economy Freight","Uluslararası Ekonomik Kargo"
"Intl Priority Freight","Uluslararası Yüksek Önemli Kargo"
"Jetline","Jet hattı"
"Jumbo box","Jumbo kutu"
"Key","Anahtar"
"Kilograms","Kilogram"
"Large","Büyük"
"Large Express Box","Büyük Ekspres Kutu"
"Length","Uzunluk"
"Letter","Mektup"
"Library","Kütüphane"
"Library Mail","Library Mail"
"Live","Canlı"
"Machinable","Makineyle Taşınabilir"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","En Fazla Paket Ağırlığı (Lütfen kargo şirketinizden taşınabilecek en yüksek paket ağırlığı ile ilgili bilgi alınız)"
"Media Mail","Medya Postası"
"Medical express","Medikal ekspres"
"Medium Express Box","Orta Boy Ekspres Kutu"
"Merchandise","Ticari Mal"
"Meter Number","Metre Numarası"
"Minimum Order Amount for Free Shipping","Ücretsiz Teslimat İçin En Düşük Tutar"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","En az Paket Ağırlığı (Lütfen teslimat firmanızdan kabul edilen en düşük paket ağırlığını öğreniniz)"
"Mode","Çalışma Kipi"
"National Freight","Yurtiçi Teslimat"
"Next Afternoon","Bir sonraki öğleden sonra"
"Next Day Air","Sonraki Gün Hava Kargosu"
"Next Day Air Early AM","Sonraki Gün Öğleden Önce Hava Kargosu"
"Next Day Air Early AM Letter","Sonraki Gün Öğleden Önce Hava Kargosu / Zarf"
"Next Day Air Intra (Puerto Rico)","Sonraki Gün Hava Kargosu Intrs (Porto Riko)"
"Next Day Air Letter","Sonraki Gün Hava Kargosu / Belge"
"Next Day Air Saver","Sonraki Gün Hava Kargosu / Ekonomik"
"Next Day Air Saver Letter","Sonraki Gün Hava Kargosu / Ekonomik / Belge"
"No","Hayır"
"No packages for request","İstek için paket yok"
"Non Documents","Doküman Olmayanlar"
"Non documents","Doküman olmayanlar"
"Non-rectangular","Küp şekilli olmayan"
"None","Yok"
"Not Required","Gerelmiyor"
"Order","Sipariş"
