"Sales","Satışlar"
"Save Class","Sınıfı Kaydet"
"Save Rate","Oranı Kaydet"
"Save Rule","Kuralı Kaydet"
"Save and Continue Edit","Kaydet ve Düzenlemeye Devam Et"
"Shipping & Handling (Excl.Tax)","Teslimat ve Teslim alma (Vergi Hariç)"
"Shipping & Handling (Incl.Tax)","Teslimat ve Teslim alma (Vergi Dahil)"
"Shipping & Handling Tax","Teslim Alma ve Teslimat Vergisi"
"Shipping (Excl. Tax)","Teslimat (Vergi Hariç)"
"Shipping (Incl. Tax)","Teslimat (Vergi Dahil)"
"Shipping Excl. Tax (%s)","Teslimat Vergi Hariç (%s)"
"Shipping Incl. Tax (%s)","Teslimat Vergi Dahil (%s)"
"Shipping Prices","Teslimat Ücretleri"
"Shopping Cart Display Settings","Sepet Gösterim Seçenekleri"
"Sort Order","Sıralama"
"State","Şehir"
"State/Region","Şehir"
"Subtotal (Excl. Tax)","Ara Toplam (Vergi Hariç)"
"Subtotal (Excl.Tax)","Ara Toplam (Vergi Hariç)"
"Subtotal (Incl. Tax)","Ara Toplam (Vergi Dahil)"
"Subtotal (Incl.Tax)","Ara Toplam (Vergi Dahil)"
"Subtotal only","Subtotal only"
"Tax","Vergi"
"Tax Calculation Based On","Vergi Hesaplama : "
"Tax Calculation Method Based On","Vergi Hesaplama Yöntemi : "
"Tax Class for Shipping","Teslimat için Vergi Sınıfı"
"Tax Classes","Vergi Sınıfları"
"Tax Identifier","Vergi Tanımlayıcısı"
"Tax Rate","Vergi Oranı"
"Tax Rate Information","Vergi Oranı Bilgisi"
"Tax Rule Information","Vergi Kuralı Bilgisi"
"Tax Rules","Vergi Kuralları"
"Tax Section","Vergi Bölümü"
"Tax Titles","Vergi İsimleri"
"Tax rate cannot be removed. It exists in tax rule","Vergi oranı silinemedi. Çünkü bu oran bir vergi kuralında kullanılmış"
"Tax rates at the same priority are added, others are compounded.","Aynı önemdeki vergi oranları eklendi, diğerleri birleştirildi."
"The tax class has been deleted.","Vergi sınıfı silindi."
"The tax class has been saved.","Vergi sınıfı kaydedildi."
"The tax rate has been deleted.","Vergi oranı silindi."
"The tax rate has been imported.","Vergi oranı bilgisi alındı."
"The tax rate has been saved.","Vergi oranı kaydedildi."
"The tax rule has been deleted.","Vergi kuralı silindi."
"This class no longer exists","Seçtiğiniz sınıf bulunamıyor"
"This rule no longer exists","Seçtiğiniz kural bulunamıyor"
"This rule no longer exists.","Vergi kuralı bulunamıyor."
"Total","Toplam"
"Unit Price","Ürün fiyatı"
"Warning tax configuration can result in rounding errors","Warning tax configuration can result in rounding errors"
"Warning tax configuration can result in unexpected FPT prices on applicable devices","Warning tax configuration can result in unexpected FPT prices on applicable devices"
"Warning tax discount configuration might result in different discounts than a customer might expect","Warning tax discount configuration might result in different discounts than a customer might expect"
"Whether catalog prices entered by admin include tax.","Yönetici tarafından girilen rakamlar da vergi dahil olsun."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Yönetici tarafından girilen veya şirketlerden çekilen teslimat ücretleri vergi dahil olsun."
"Yes","Evet"
"You cannot delete this tax class as it is used for %d customer groups.","%d  müşteri grubu tarafından kullanılan bu vergi sınıfını silemezsiniz."
"You cannot delete this tax class as it is used for %d products.","%d  ürün tarafından kullanılan bu vergi sınıfını silemezsiniz."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","Bu vergi sınıfı vergi kurallarında kullanıldığı için silinemez. Önce bu sınıfla ilişkili kuralları silmelisiniz."
"Zip code should not contain characters other than digits.","Zip code should not contain characters other than digits."
"Zip/Post Code","Zip/Posta Kodu"
"Zip/Post is Range","Posta Kodu alanı aralık olsun"
"for store(s)","for store(s)"
