"An error occurred while rebuilding the flat product catalog.","A aparut o eroare in timpul reconstruirii flat product catalog."
"An error occurred while rebuilding the search index.","A aparut o eroare in timpul reconstruirii indexului de cautare."
"An error occurred while refreshing the Catalog Rewrites.","A aparut o eroare in timpul reactualizarii rescrierilor catalogului."
"An error occurred while refreshing the Layered Navigation indices.","A aparut o eroare in timpul reactualizarii indicilor filtrelor."
"An error occurred while refreshing the catalog rewrites.","A aparut o eroare in timpul reactualizarii rescrierilor catalogului."
"An error occurred while refreshing the layered navigation indices.","A aparut o eroare in timpul reactualizarii indicilor filtrelor."
"An error occurred while saving URL Rewrite.","An error occurred while saving URL Rewrite."
"An error occurred while saving account.","A aparut o eroare in timpul salvarii contului."
"An error occurred while saving review.","An error occurred while saving review."
"An error occurred while saving the customer.","A aparut o eroare in timpul salvarii clientului."
"An error occurred while saving this configuration:","A aparut o eroare in timpul salvarii acestei configuratii:"
"An error occurred while saving this role.","A aparut o eroare in timpul salvarii acestui rol."
"An error occurred while saving this template.","A aparut o eroare in timpul salvarii acestui sablon."
"An error occurred while updating the selected review(s).","A aparut o eroare in timpul actualizarii review-ului(urilor) selectat(e)."
"Any","Oricare"
"Any Attribute Set","Orice set de atribute"
"Any Group","Orice grup"
"Any Status","Orice status"
"Any Store","Orice magazin"
"Any Type","Orice tip"
"Any Visibility","Orice vizibilitate"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Any data created since the backup was made will be lost including admin users, customers and orders."
"Archive file name:","Denumire arhiva:"
"Are you sure that you want to delete this template?","Esti sigur ca doresti sa stergi acest sablon?"
"Are you sure that you want to strip tags?","Esti sigur ca doresti sa elimini tagurile html?"
"Are you sure you want to do this?","Esti sigur ca doresti sa faci asta?"
"Are you sure you want to proceed?","Are you sure you want to proceed?"
"Area","Zona"
"As low as:","Pana la limita inferioara:"
"Assigned","Atribuit"
"Associated Tags","Etichete asociate"
"Attribute Set Name:","Denumire set atribute:"
"Attributes","Atribute"
"Authorization confirmed","Authorization confirmed"
"Authorize","Authorize"
"Authorize application","Authorize application"
"Authorized OAuth Tokens","Authorized OAuth Tokens"
"Automatic (equalize price ranges)","Automatic (equalize price ranges)"
"Automatic (equalize product counts)","Automatic (equalize product counts)"
"Average Order Amount","Valoarea medie a comenzii"
"Average Orders","Valoarea medie a comenzilor"
"BINARY","BINAR"
"Back","Inapoi"
"Back to Login","Back to Login"
"Backup","Backup"
"Backup Name","Backup Name"
"Backup options","Backup options"
"Backups","Backups"
"Base currency","Base currency"
"Bcc","Bcc"
"Bestsellers","Bestsellers"
"Billing Address","Adresa facturare"
"Billing Address: ","Adresa facturare"
"Billing Agreement","Billing Agreement"
"Billing Agreements","Billing Agreements"
"Block Information","Informatii"
"Both (without and with tax)","Both (without and with tax)"
"Both IPN and PDT","Both IPN and PDT"
"Browse Files...","Browse Files..."
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Bundle with dynamic pricing cannot include custom defined options. Options will not be saved."
"CMS","CMS"
"CRITICAL","Critic"
"CSV","CSV"
"CSV / Tab separated","CSV / Tab separator"
"Cache Control","Cache Control"
"Cache Control (beta)","Cache Control (beta)"
"Cache Management","Cache Management"
"Cache Type","Cache Type"
"Cancel","Anuleaza"
"Cannot add new comment.","Cannot add new comment."
"Cannot add tracking number.","Cannot add tracking number."
"Cannot create an invoice without products.","Imposibil de creat o factura fara produse."
"Cannot create credit memo for the order.","Cannot create credit memo for the order."
"Cannot delete the design change.","Cannot delete the design change."
"Cannot delete tracking number.","Cannot delete tracking number."
"Cannot do shipment for the order separately from invoice.","Cannot do shipment for the order separately from invoice."
"Cannot do shipment for the order.","Cannot do shipment for the order."
"Cannot initialize shipment for adding tracking number.","Cannot initialize shipment for adding tracking number."
"Cannot initialize shipment for delete tracking number.","Cannot initialize shipment for delete tracking number."
"Cannot load track with retrieving identifier.","Cannot load track with retrieving identifier."
