"Currency","Currency"
"Custom currency symbols were applied successfully.","Individuelle Währungszeichen wurden erfolgreich angewendet."
"Manage Currency","Währungen verwalten"
"Manage Currency Rates","Währungskurse verwalten"
"Rates","Kurse"
"Save Currency Symbols","Währungszeichen speichern"
"Symbol","Symbol"
"Symbols","Währungszeichen"
"System","System"
"Use Standard","Standard verwenden"
