"Currency","Currency"
"Custom currency symbols were applied successfully.","Aangepaste valuta symbolen werden met succes toegepast."
"Manage Currency","Beheer Valuta"
"Manage Currency Rates","Beheer Wisselkoersen"
"Rates","Koersen"
"Save Currency Symbols","Bewaar Valutasymbolen"
"Symbol","Symbol"
"Symbols","Symbolen"
"System","Systeem"
"Use Standard","Gebruik Standaard"
