"Month","Månad"
"Most Viewed","Mest visade"
"Name","Namn"
"New Accounts","Nya konton"
"No","Nej"
"Number Added","Antal tillagda"
"Number Fulfilled","Antal slutförda"
"Number Of Reviews","Antal recensioner"
"Number Purchased","Antal köpta"
"Number Viewed","Antal visade"
"Number of Items","Antal olika produkter"
"Number of New Accounts","Antal nya konton"
"Number of Products to display","Antal produkter att visa"
"Number of Reviews","Antal recensioner"
"Number of Times Deleted","Antal gånger borttagen"
"Number of Total Tags","Antal etiketter totalt"
"Number of Unique Tags","Antal unika etiketter"
"Number of Views","Antal visningar"
"Number of items bought from a wishlist: %s","Antal artiklar köpta från en önskelista: %s"
"Number of times wishlists have been shared (emailed): %s","Antal gånger som önskelistor har delats med andra (via e-post): %s"
"Number of wishlist conversions: %s","Antal konverteringar av önskelistor: %s"
"Number of wishlist referrals: %s","Antal delningar av önskelistor: %s"
"Number of wishlists: %s","Antal önskelistor: %s"
"Order Status","Orderstatus"
"Order Taxes Report Grouped by Tax Rate","Momsrapport efter momssats"
"Orders","Beställningar"
"Out of stock","Slut i lager"
"Period","Period"
"Poducts Report","Produktrapporter"
"Popular Tags","Populära etiketter"
"Popularity","Popularitet"
"Price","Pris"
"Product Name","Produktnamn"
"Product Reviews","Produktrecensioner"
"Product SKU","Art. nr."
"Product Tags","Produktetiketter"
"Products","Produkter"
"Products Ordered","Beställda produkter"
"Products Report","Produktrapporter"
"Products Reviews","Produktrecensioner"
"Products Tags","Produktetiketter"
"Products in carts","Produkter i varukorgar"
"Purchases","Köp"
"Quantity Ordered","Antal beställda"
"Quantity of Items","Antal av varje produkt"
"Recently Compared","Senast jämförda produkter"
"Recently Compared Products","Senast jämförda produkter"
"Recently Viewed","Senast visade produkter"
"Recently Viewed Products","Senast visade produkter"
"Recently Viewed/Compared Products","Visade/jämförda produkter"
"Refresh Lifetime Statistics","Uppdatera statistik från butikens start"
"Refresh Statistics","Uppdatera statistik"
"Refresh Statistics for the Last Day","Uppdatera statistik för de senaste 24h"
"Refunds","Återköp"
"Report","Rapport"
"Reports","Rapporter"
"Results","Resultat"
"Revenue","Inkomst"
"Review","Granska"
"Reviews","Recensioner"
"Reviews for %s","Recensioner av %s"
"Sales","Försäljning"
"Sales Report","Försäljningsrapport"
"Search Query","Söksträng"
"Search Terms","Söktermer"
"Select day of the month.","Välj dag i månaden."
"Shipping","Leverans"
"Shopping Cart","Varukorg"
"Shopping Cart Price Rule","Prisregel för varukorg"
"Show Actual Values","Visa faktiska värden"
"Show Report","Visa rapport"
"Show for Current","Visa för nuvarande"
"Specified","Angiven"
"Statistics","Statistik"
"Stock Qty","Lagervärde"
"Submitted In","Skickades i"
"Submitted On","Skickades den"
"Subtotal","Summa"
"Tag","Etikett"
"Tag ""%s"" details","Detaljer för etiketten ""%s"""
"Tag Detail","Detaljer för etikett"
"Tag Name","Etikettnamn"
"Tag Use","Etikettanvändning"
"Tags Submitted by %s","Etiketter skickade av %s"
"Tags submitted to %s","Etiketter skickade till %s"
"Tax","Moms"
"Title","Titel"
"To","Till"
"Total","Totalt"
"Total Invoiced vs. Paid Report","Rapport för Totalt fakturerat/betalt"
"Total Ordered Report","Rapport för Totalt beställt"
"Total Refunded Report","Rapport för Totalt återköpt"
"Total Shipped Report","Rapport för Totalt skickat"
"Total Tags","Etiketter totalt"
"Total invoiced","Totalt fakturerat"
"Total refunded","Totalt återköpt"
"Updated At","Uppdaterad den"
"Viewed Products Grid Template","Rutnätsmall för visade produkter"
"Viewed Products List Template","Listmall för visade produkter"
"Visible In","Synlig i"
"Wishlist Report","Rapport för önskelista"
"Wishlist vs. Regular Order","Önskelista/Vanlig beställning"
"Wishlists","Önskelistor"
"Year","År"
"Year-To-Date Starts","År-till-datum startar"
"Yes","Ja"
"Your Recently Compared","Dina senast jämförda"
"Your Recently Viewed","Dina senast visade"
"undefined","odefinierade"
