"An error occurred while creating the image.","An error occurred while creating the image."
"The image does not exist or is invalid.","The image does not exist or is invalid."
"This content requires last version of Adobe Flash Player. <a href=""%s"">Get Flash</a>","Du behöver senaste versionen av <a href=""%s"">Adobe Flash Player</a> för att kunna ta del av detta."
