"Shipping Prices","Fraktpriser"
"Shopping Cart Display Settings","Visningsinställningar varukorg"
"Sort Order","Sortering"
"State","Stat"
"State/Region","Region"
"Subtotal (Excl. Tax)","Deltotal (Exkl. moms)"
"Subtotal (Excl.Tax)","Deltotal (Exkl. moms)"
"Subtotal (Incl. Tax)","Deltotal (Inkl. moms)"
"Subtotal (Incl.Tax)","Deltotal (Inkl. moms)"
"Subtotal only","Deltotal endast"
"Tax","Moms"
"Tax Calculation Based On","Momsberäkning utifrån"
"Tax Calculation Method Based On","Momsberäkningsmetod utifrån"
"Tax Class for Shipping","Momsklass för frakt"
"Tax Classes","Momsklasser"
"Tax Identifier","Moms id"
"Tax Rate","Momssats"
"Tax Rate Information","Information momssats"
"Tax Rule Information","Information momsregler"
"Tax Rules","Momsregler"
"Tax Section","Moms sektion"
"Tax Titles","Moms titlar"
"Tax rate cannot be removed. It exists in tax rule","Det går inte att ta bort momssatsen. Den finns med i en momsregel."
"Tax rates at the same priority are added, others are compounded.","Momssatser med samma prioritet adderas ihop och andra sätts samman."
"The tax class has been deleted.","Momsklassen har tagits bort."
"The tax class has been saved.","Momsklassen har sparats."
"The tax rate has been deleted.","Momssatsen har tagits bort."
"The tax rate has been imported.","Momssatsen har importerats."
"The tax rate has been saved.","Momssatsen har sparats."
"The tax rule has been deleted.","Momsregeln har tagits bort."
"This class no longer exists","Momsklassen finns inte längre"
"This rule no longer exists","Momsregeln finns inte längre"
"This rule no longer exists.","Momsregeln finns inte längre."
"Total","Totalt"
"Unit Price","Enhetspris"
"Warning tax configuration can result in rounding errors","Varning! Momskonfiguration kan innebära avrundningsfel"
"Warning tax configuration can result in unexpected FPT prices on applicable devices","Varning. Momskonfiguration kan innebära oväntade FPT priser på tillämpliga"
"Warning tax discount configuration might result in different discounts than a customer might expect","Varning! Momskonfiguration för rabatt kan innebära en annan rabatt än vad en kund kan förvänta sig."
"Whether catalog prices entered by admin include tax.","Om produktpriser inlagda av admin inkluderar moms."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Om fraktpriser inlagda av admin eller hämtade från gateways, inkluderar moms."
"Yes","Ja"
"You cannot delete this tax class as it is used for %d customer groups.","Du kan inte ta bort momsklassen eftersom den används för %d kundgrupper."
"You cannot delete this tax class as it is used for %d products.","Du kan inte ta bort momsklassen eftersom den används för %s produkter."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","Du kan inte ta bort momsklassen eftersom den används för existerande momsregler. Du måste först ta bort momsreglerna."
"Zip code should not contain characters other than digits.","Postnummer ska inte innehålla andra tecken än siffror."
"Zip/Post Code","Postnummer"
"Zip/Post is Range","Postnummer i intervall"
"for store(s)","för butik(er)"
