"Global Express Guaranteed Non-Document Non-Rectangular","Global Express Guaranteed Non-Document Non-Rectangular"
"Global Express Guaranteed Non-Document Rectangular","Global Express Guaranteed Non-Document Rectangular"
"Globalmail business","Globalmail business"
"Ground","Sol"
"Ground Commercial","Ground Commercial"
"Ground Residential","Ground Residential"
"Handling Applied","Frais de dossier appliqués"
"Handling Fee","Frais de traitement"
"Height","Hauteur"
"Height, width and length should be equal or greater than %s","Hauteur, largeur et longueur devrait être supérieurs ou égaux à %s"
"Home Delivery","Livraison à domicile"
"Hub ID","Identifiant de hub"
"Inches","Pouces"
"Indirect","Indirecte"
"International Economy","International éco"
"International Express","International Express"
"International First","Premier international"
"International Ground","Sol international"
"International Priority","Priorité internationale"
"International Shipment Days","International Shipment Days"
"Intl Economy Freight","Frêt éco international"
"Intl Priority Freight","Frêt prioritaire international"
"Jetline","Jetline"
"Jumbo box","Jumbo box"
"Key","Clé"
"Kilograms","Kilos"
"Large","Grand"
"Large Express Box","Boite Express large"
"Length","Longueur"
"Letter","Lettre"
"Library","Library"
"Library Mail","Library Mail"
"Live","En production"
"Machinable","Machinable"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Poids maxi du paquet (consultez votre transporteur)"
"Media Mail","Courrier media"
"Medical express","Médical express"
"Medium Express Box","Boite Express Medium"
"Merchandise","Marchandises"
"Meter Number","Numéro du compteur"
"Minimum Order Amount for Free Shipping","Montant de commande mini pour la livraison gratuite"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Poids mini du paquet (consultez votre transporteur)"
"Mode","Mode"
"National Freight","Fret National"
"Next Afternoon","Après-midi suivante"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","Non"
"No packages for request","Pas de paquet demandé"
"Non Documents","Autres que documents"
"Non documents","Autres que documents"
"Non-rectangular","Non rectangulaire"
"None","Aucun"
"Not Required","Non requis"
"Order","Commande"
"Order #%s","Commande n°%s"
"Origin of the Shipment","Origine de la livraison"
"Origin serviceAreaCode is missing","Le code de zone de service d'origine est manquant"
"Other","Autre"
"Others","Autres"
"PAK","PAK"
"Package","Interface"
"Package Description","Description du paquet"
"Package content is missing","Le contenu du paquet est manquant"
"Packages Request Type","Type de requête de paquets"
"Packaging","Emballage"
"Pallet","Pallettes"
"Parcel","Colis"
"Parcel Post","Parcel Post"
"Password","Mot de passe"
"Pickup Method","Retrait"
"Piece Id barcode is missing","Le code barre identifiant de pièce est manquant"
"Piece number information is missing","L'information du numéro de pièce est manquante"
"Please make sure to use only digits here. No dashes are allowed.","Veuillez utiliser uniquement des chiffres. Les tirets ne sont pas acceptés."
"Please, specify origin country","Veuillez spécifier le pays d'origine"
"Pounds","Livres"
"Priority Mail","Courrier prioritaire"
"Priority Mail Express","Priority Mail Express"
"Priority Mail Express Flat Rate Boxes","Priority Mail Express Flat Rate Boxes"
"Priority Mail Express Flat Rate Boxes Hold For Pickup","Priority Mail Express Flat Rate Boxes Hold For Pickup"
"Priority Mail Express Flat Rate Envelope","Priority Mail Express Flat Rate Envelope"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Flat Rate Envelope Hold For Pickup"
