"Tag Detail","Tag dettaglio"
"Tag Name","Nome tag"
"Tag Use","Uso tag"
"Tags Submitted by %s","Tags inviata da %s"
"Tags submitted to %s","Tags inviata a %s"
"Tax","Tasse"
"Title","Titolo"
"To","A"
"Total","Totale"
"Total Invoiced vs. Paid Report","Totale fatture per rapporto pagamento"
"Total Ordered Report","Totale rapporto ordine"
"Total Refunded Report","Totale rapporto rimborsi"
"Total Shipped Report","Totale rapporto spedizione"
"Total Tags","Tags totali"
"Total invoiced","Fattura totale"
"Total refunded","Rimborso totale"
"Updated At","Aggiornato come"
"Viewed Products Grid Template","Visualizza griglia prodotti template"
"Viewed Products List Template","Visualizza lista prodotti template"
"Visible In","Visibile su"
"Wishlist Report","Rapporto wishlist"
"Wishlist vs. Regular Order","Wishlist per ordini predefiniti"
"Wishlists","Wishlists"
"Year","Anno"
"Year-To-Date Starts","Anno-per-data di inizio"
"Yes","Sì"
"Your Recently Compared","I tuoi comparati di recente"
"Your Recently Viewed","I tuoi visualizzati di recente"
"undefined","Non definito"
