"Enable Log Cleaning","Enable Log Cleaning"
"Error Email Recipient","הנמען לקבלת הודעת שגיאה"
"Error Email Sender","השולח הודעת שגיאה"
"Error Email Template","תבנית של הודעת השגיאה"
"Frequency","תדירות"
"Log Cleaning","ניקוי יומן"
"Log cleanup Warnings","הזהרות ניקוי יומן"
"Save Log, Days","Save Log, Days"
"Start Time","זמן התחלה"
